datetime,prcp,tmin,tmax
1985-11-20,0.0,-17.687984606022887,-11.75290520483326
1985-11-21,2.877371542538579,-23.641975791086782,-11.5382018654714
1985-11-22,4.500671952138305,-17.905335629881602,-10.257687887184233
1985-11-23,1.3856323726563586,-23.660059310702,-16.099228779789016
1985-11-24,0.0,-27.21747048570233,-14.170019526726644
1985-11-25,4.989802337917885,-24.120059167914707,-13.870039376345549
1985-11-26,3.529683775110207,-25.844801627600145,-16.035019608825564
1985-11-27,0.0,-26.639090277931903,-21.62822136483173
1985-11-28,0.0,-28.852589226522937,-20.86940710723636
1985-11-29,0.0,-31.383774851621848,-18.47582958809472
1985-11-30,2.015454530715942,-27.49849816273324,-20.32077046345345
1985-12-01,0.0,-25.38219399508752,-19.474722741620813
1985-12-02,0.0,-29.5269564790688,-19.70156123044462
1985-12-03,0.0,-27.973004062185176,-10.81699607117845
1985-12-04,0.0,-16.959723299199887,-9.530592995670004
1985-12-05,0.0,-19.191007730989117,-8.844348078188688
1985-12-06,0.0,-17.880888682580277,-4.503814273200958
1985-12-07,0.0,-12.012667853841666,-5.057371569245229
1985-12-08,0.0,-12.006482361804826,-5.780533793415476
1985-12-09,0.0,-10.539387623783158,-6.704960376377633
1985-12-10,0.0,-19.530810148819636,-9.973221305801934
1985-12-11,0.0,-26.43171905246177,-15.457568873529848
1985-12-12,0.0,-24.88171929521523,-14.559051417550547
1985-12-13,0.0,-27.06027687962348,-18.497885293168988
1985-12-14,0.0,-25.320949060643613,-2.4025494783763355
1985-12-15,0.0,-19.604763057392105,-7.874347880894958
1985-12-16,0.0,-23.902252626984485,-13.146442571647556
1985-12-17,0.0,-24.98624466530419,-16.319090756503016
1985-12-18,0.0,-28.02209470771518,-15.0970751362827
1985-12-19,2.6893281211023745,-23.150394839260414,-11.240217514188863
1985-12-20,0.0,-28.285572975520555,-10.228339807789316
1985-12-21,0.0,-19.57486146617784,2.051324143475694
1985-12-22,0.0,-2.5927271842956543,2.063458437504976
1985-12-23,0.0,-15.532766886850592,-2.6440711346539576
1985-12-24,0.0,-25.190256623882544,-15.005651869792713
1985-12-25,0.0,-25.58648243251997,-6.015237048680604
1985-12-26,0.0,-20.891759152468957,-0.7567193611808444
1985-12-27,1.118379452954168,-20.693715072903235,-6.85367596385036
1985-12-28,0.0,-18.383577045244664,-10.27498037918754
1985-12-29,0.0,-18.615948530053902,-7.680217259486202
1985-12-30,0.0,-15.184861533726629,-0.983952579055379
1985-12-31,0.0,-19.21571162378364,-6.184960511362129
1986-01-01,0.0,-13.617391390291598,-3.719387380973153
1986-01-02,1.5301778368327927,-14.491343935487768,-6.560197699211332
1986-01-03,0.0,-18.13691648852684,-8.785672110531168
1986-01-04,0.0,-16.484426441871133,-10.236580754457252
1986-01-05,0.0,-18.267470755595937,-12.349387199039986
1986-01-06,0.0,-30.38934799993462,-15.935592854918225
1986-01-07,0.0,-30.34671964758469,-12.132055376829364
1986-01-08,0.0,-19.684427103035063,0.6650790467328234
1986-01-09,0.0,-4.093715530139184,3.138102751004366
1986-01-10,0.0,-8.590276836877756,2.760375484176304
1986-01-11,0.0,-3.888102769851685,5.484644154786121
1986-01-12,0.0,-6.441442734639163,1.1648221418791609
1986-01-13,0.0,-13.28662047178849,1.67875494575312
1986-01-14,0.0,-13.01500029055026,-0.7537154139501775
1986-01-15,0.0,-11.116462652862309,0.9509090781211852
1986-01-16,0.0,-9.095414840185596,3.258537541265073
1986-01-17,0.0,-6.22300394061997,2.67608702701071
1986-01-18,0.0,-6.441699622648036,-0.4742489988978202
1986-01-19,0.0,-6.083102700267384,2.6353558155858936
1986-01-20,0.0,-5.78887362159759,2.770553340082583
1986-01-21,0.0,-12.34383413254508,-4.343774626848726
1986-01-22,0.0,-15.93482202974704,-8.93464413933132
1986-01-23,0.0,-17.58005917967544,-9.179249248956976
1986-01-24,0.0,-13.211244696213791,-4.405652226195506
1986-01-25,0.0,-11.409782763997557,-4.135632290670523
1986-01-26,0.0,-25.18280661435937,-10.242806557138916
1986-01-27,0.0,-24.68496051230449,-9.653379438422888
1986-01-28,0.0,-15.709664373058574,-8.167114531098617
1986-01-29,0.0,-19.00134382511787,-9.365513963661645
1986-01-30,0.0,-14.516995980334372,-7.610395362725841
1986-01-31,0.0,-12.396245025363363,-7.1887747308482295
1986-02-01,0.0,-11.237707626207074,-2.379209507124226
1986-02-02,0.0,-6.646442585783042,-2.900256921180152
1986-02-03,0.0,-6.651284493005323,-3.446383450342261
1986-02-04,0.0,-6.529486181236538,-2.194189776544986
1986-02-05,0.0,-12.49752962165199,-2.228023736373238
1986-02-06,0.0,-12.606996033031477,-5.021442719599004
1986-02-07,0.0,-15.134367716642238,-8.19610657710803
1986-02-08,0.0,-24.766857433696035,-13.93209465878754
1986-02-09,0.0,-27.51334014711644,-17.20333978027223
1986-02-10,0.0,-26.74355789229804,-18.60588959177492
1986-02-11,0.0,-27.142668162409965,-14.6638141639619
1986-02-12,0.0,-23.971739211101305,-11.130395380404629
1986-02-13,0.0,-22.850750580135543,-12.178715639905969
1986-02-14,0.0,-25.372134442385956,-11.53903156024194
1986-02-15,0.0,-19.06209510305653,-10.767410962477976
1986-02-16,0.0,-16.78847818035382,-7.351818084716795
1986-02-17,0.0,-13.099090817417547,-5.8667391317164
1986-02-18,3.5549208962399024,-19.06679876802467,-12.786244972892428
1986-02-19,1.8225296535510789,-21.784170395771977,-16.80381355361034
1986-02-20,0.0,-31.896462817437094,-16.627687755780727
1986-02-21,0.0,-26.99992104858277,-6.69974298251005
1986-02-22,0.0,-22.372628351445258,-8.838814288731148
1986-02-23,0.0,-19.47901227822888,-6.833814246852406
1986-02-24,0.0,-18.18525734249311,-0.7821541541649889
1986-02-25,0.0,-9.625513789210864,5.722707431778135
1986-02-26,0.0,0.0453754935501945,3.777430803879448
1986-02-27,0.0,-7.587114669588715,0.4511857678296537
1986-02-28,0.0,-6.544426853948901,1.436679839381116
1986-03-01,0.0,-5.120059259324206,4.68946640482062
1986-03-02,0.0,-2.8837154260265967,4.667984056849724
1986-03-03,0.0,-4.855909146810236,5.329565348832502
1986-03-04,0.0,-6.426205603972724,4.5654151646987255
1986-03-05,0.0,-9.752015856414914,1.7851185544206218
1986-03-06,0.0,-12.927964231242305,-1.4406324113781743
1986-03-07,0.0,-20.031917447629187,-7.817509735054648
1986-03-08,0.0,-13.128992007183934,6.425553304875793
1986-03-09,0.0,-5.92081015383302,3.018102749534276
1986-03-10,0.0,-8.558379689695334,5.945098771408142
1986-03-11,0.0,-4.099762860965352,4.7765217289151884
1986-03-12,0.0,-2.6691501837945264,3.3692291353059853
1986-03-13,0.0,-3.4184782476764424,5.538557327783155
1986-03-14,0.0,-2.633577095190056,7.743814137613349
1986-03-15,0.0,-3.850276685043757,8.367470234279105
1986-03-16,0.0,-2.8807905365827056,6.435573083138748
1986-03-17,0.0,-2.170810261262736,4.980256806249204
1986-03-18,0.0,-4.979110600920063,3.5445849377176035
1986-03-19,0.0,-12.307707356841195,0.1130039528777947
1986-03-20,0.0,-12.138043633562772,2.260355739725437
1986-03-21,0.0,-5.640078951718779,13.488853729760692
1986-03-22,0.0,0.8261857522806159,12.11363622605094
1986-03-23,0.0,-3.9264426669584434,7.846284520484713
1986-03-24,0.0,-2.394802380927467,13.127075110499566
1986-03-25,0.0,0.010928853580603,12.579802364228742
1986-03-26,0.0,-5.348023756690647,9.525533331241531
1986-03-27,0.0,-2.256857700969862,19.9323514365396
1986-03-28,0.0,4.846818199270798,22.64527653705461
1986-03-29,0.0,8.000988203546274,21.19373506990817
1986-03-30,0.0,-0.7860869481393943,17.09446673713654
1986-03-31,0.0,2.317272663116455,14.28067213744514
1986-04-01,0.0,-3.4087747721803985,15.21727284518155
1986-04-02,9.058201299825674,2.730276698651521,11.885731457721574
1986-04-03,7.324407242032378,0.4694071127609773,7.284584963274567
1986-04-04,3.8417390646199454,-1.0437154191520377,6.076699679076906
1986-04-05,6.044545607133346,0.6969565148410118,8.438102797557242
1986-04-06,0.0,0.0125296446991708,19.21816152640482
1986-04-07,0.0,0.6679051523152076,16.53622539806743
1986-04-08,0.0,-1.7317193395535464,13.038162114591938
1986-04-09,0.0,-2.2756719122762266,17.660237006990336
1986-04-10,0.0,0.565276677193849,19.94909147782759
1986-04-11,3.6457509966235855,1.2343083045228196,17.249822303711664
1986-04-12,0.0,-8.816324045535604,2.542628417844357
1986-04-13,7.915652220428225,-8.869327931536043,-1.5038932861075571
1986-04-14,29.676008152867496,-8.624466389064262,-3.898379543553228
1986-04-15,0.0,-7.602845867631935,1.513814216074736
1986-04-16,0.0,-7.541581019111302,4.884762808268249
1986-04-17,7.796146188328859,0.1109090901233933,6.53114641984932
1986-04-18,18.93747076403953,3.060414962146593,7.435276628954137
1986-04-19,5.458517814342212,1.3975691576249043,10.542509900722578
1986-04-20,0.0,-0.8522134377315582,6.949980228785941
1986-04-21,0.0,-6.026086865677664,10.019604865741352
1986-04-22,0.0,-0.1146640313840784,21.20294469524278
1986-04-23,0.0,6.701897206513777,24.22272699529474
1986-04-24,0.0,4.804940781574475,15.699189649740228
1986-04-25,10.893419084812813,1.6041304546853772,8.978814322957879
1986-04-26,8.448339954195287,-0.3009881482058363,5.994762725980856
1986-04-27,10.214031579466203,0.5799209547372675,4.830830000134796
1986-04-28,1.4944268827852996,-1.0395454717247852,15.590929131262858
1986-04-29,2.348221331716997,1.8697233343784043,18.739426782479867
1986-04-30,0.0,4.276304448546156,13.403260924599389
1986-05-01,0.0,-1.3489327857145677,10.526620764977377
1986-05-02,0.0,-1.8054940307093228,14.202292734455211
1986-05-03,0.0,4.047845850820126,22.22924936995676
1986-05-04,0.0,8.834723423592187,29.696008229915336
1986-05-05,0.0,7.8715810559012676,23.92227212807877
1986-05-06,0.0,1.347727294260334,8.404822332585752
1986-05-07,0.0,0.3083992108054783,10.130691417121133
1986-05-08,9.169565389278848,3.622470329872705,8.684150151113277
1986-05-09,6.712905061103609,4.686146215016663,18.920177945977617
1986-05-10,0.0,4.74499988838618,20.41853741883289
1986-05-11,0.0,7.492806230137942,23.77810253550412
1986-05-12,0.0,7.216264772792107,19.98713475253742
1986-05-13,0.0,4.498814211532532,20.752845914938703
1986-05-14,0.0,7.501185668786995,19.019485884504352
1986-05-15,0.0,4.323616621522564,17.05071144330172
1986-05-16,0.0,2.157707588945924,16.253280707498785
1986-05-17,0.0,-0.1062252964132388,16.43909142234109
1986-05-18,0.0,3.5657114907215703,19.075572797903423
1986-05-19,0.0,5.706165921546725,21.275277258379187
1986-05-20,0.0,7.829011813454007,22.089466543536883
1986-05-21,0.0,6.166482081997535,22.160908959128644
1986-05-22,0.0,7.304663988912529,21.73436723113532
1986-05-23,11.142490221106486,8.395375526940871,18.7394267070906
1986-05-24,7.519644299985862,6.542094785705385,16.20235224863286
1986-05-25,5.234347820281982,6.291087099685971,23.111719670503035
1986-05-26,0.0,7.43584971936795,24.9749804975487
1986-05-27,0.0,10.255553486790111,29.098004288352996
1986-05-28,0.0,11.371995978675812,29.887627967261515
1986-05-29,0.0,12.391106633800764,29.57071117355889
1986-05-30,0.0,13.335197650396776,30.993576999709536
1986-05-31,0.0,14.333754989940658,32.44709460443187
1986-06-01,0.0,9.693913169529123,26.67300417677687
1986-06-02,0.0,8.589426653187264,28.938953079253785
1986-06-03,0.0,15.798656026365256,29.14112624443567
1986-06-04,0.0,10.743221264111664,24.463596351533067
1986-06-05,0.0,6.863023721182299,23.148003525413543
1986-06-06,0.0,11.057411306931568,22.736521509796265
1986-06-07,0.0,9.054684145177308,24.04855686308367
1986-06-08,0.0,7.848695595745041,22.966284774508868
1986-06-09,0.0,11.189604857222363,24.24901168808164
1986-06-10,0.0,14.19067198485725,24.09108713398809
1986-06-11,0.0,10.450968212760957,23.937609174977176
1986-06-12,0.0,11.56268768725188,23.271382987734828
1986-06-13,0.4354743156508495,6.689723339947787,25.57745045824013
1986-06-14,7.150652250282379,7.708122544609039,25.267648625279605
1986-06-15,16.289624199094508,12.460652279759582,26.497411007937707
1986-06-16,0.0,6.4970750130212345,23.12790525760575
1986-06-17,0.0,10.701363565422328,24.980572779659223
1986-06-18,0.0,14.418102475494262,34.15071029813865
1986-06-19,21.161126038773727,17.374644287018906,34.103418523615055
1986-06-20,14.416324321460348,16.63446654444156,30.65450592945687
1986-06-21,8.43620560197491,13.663715349355703,26.47071093909825
1986-06-22,0.0,12.194683936273629,26.51057336452921
1986-06-23,0.0,12.321600661447397,25.21557334100776
1986-06-24,0.0,8.04671953600857,27.079248997533742
1986-06-25,0.0,16.26774733999501,33.2605735115383
1986-06-26,0.0,18.10351824854673,31.94782589923723
1986-06-27,0.0,15.597431066007951,30.059368046847258
1986-06-28,4.2312252794801015,14.792549514016615,26.072826506120887
1986-06-29,11.392430671118936,10.877568904590229,22.583893146439504
1986-06-30,3.2413043433969677,10.77337953130247,18.80067216925941
1986-07-01,1.2430632543186897,11.944842027581256,24.16290505224537
1986-07-02,0.0,11.52312260842606,27.66185759744154
1986-07-03,0.0,14.631798248517182,31.11452567812953
1986-07-04,7.576126391708614,15.849980254418297,29.16650197251512
1986-07-05,0.0,15.356225358638838,25.284940531131305
1986-07-06,0.0,10.528814036855584,25.778715898868125
1986-07-07,6.281897215975131,11.657608597646115,26.870849733767297
1986-07-08,10.966640161431354,13.023004081409438,25.31381378249217
1986-07-09,0.0,12.092766914443065,25.77061239250092
1986-07-10,24.66756900968288,15.06195658845864,25.89302317427081
1986-07-11,16.664624180247188,13.929940561060851,25.422747219975285
1986-07-12,7.193557249227531,13.130039641037287,20.982767063638438
1986-07-13,0.0,11.751996093116729,26.98381405856769
1986-07-14,0.0,14.078280482838746,28.97217362294555
1986-07-15,9.1026877018774,17.213260955961324,29.727134063781016
1986-07-16,2.9550988570503565,20.07926868167319,28.7148420989749
1986-07-17,2.331403202218972,18.84023739132485,29.018280323315043
1986-07-18,4.861245057328415,13.606284646648664,27.953913021464597
1986-07-19,0.0,13.989268651592871,25.324051250110973
1986-07-20,0.0,10.880177984124588,25.95839926376645
1986-07-21,4.878083014205511,12.207648169853,28.08302370832843
1986-07-22,0.0,12.953695546025816,30.323379297972668
1986-07-23,6.620790471201358,17.39663992945856,31.940888981574137
1986-07-24,0.0,15.013003926032145,29.617766859031946
1986-07-25,0.0,12.255810358778763,27.713616748101156
1986-07-26,16.341620147463832,14.463458528631762,28.47834040524932
1986-07-27,15.44998028909736,14.264367831083154,26.3564227258735
1986-07-28,0.0,14.345988015412342,28.779467077594504
1986-07-29,0.0,15.18565206942351,30.87879456079053
1986-07-30,3.776324085567308,15.335256961023385,28.18713412831423
1986-07-31,1.7749406876771348,10.911343787498623,24.461324231897883
1986-08-01,0.0,11.442114289099049,22.722430960462965
1986-08-02,0.0,9.708636255603537,24.11835958458218
1986-08-03,0.0,10.182193857879035,29.033083033655945
1986-08-04,0.0,12.814367618485402,31.19332076815277
1986-08-05,8.36960483068534,15.305474207806492,31.00456532188084
1986-08-06,8.552944336012889,13.889328355374545,25.114110302076977
1986-08-07,0.0,13.026185780174648,25.30810302236806
1986-08-08,0.0,11.349545410970451,29.29804301733085
1986-08-09,5.401403026618504,13.904367480824586,26.247253146567363
1986-08-10,0.0,9.177905071394246,20.57104714962805
1986-08-11,0.0,6.294604810330236,24.839466543536883
1986-08-12,0.0,11.597845782404358,25.103201967925425
1986-08-13,1.5523912970256433,15.081640364153111,26.547371871857774
1986-08-14,0.0,14.583972386220696,28.528538029184457
1986-08-15,0.0,13.383280786129797,33.3876478021795
1986-08-16,0.0,11.816719435891615,29.43699568345141
